##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	RS10252_S9_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	70916612
Sequences flagged as poor quality	0
Sequence length	50
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2134	46	0.051676612360310514
2134	47	0.036627477337518144
2134	48	0.06342395488633201
2134	49	0.04055819982262676
2134	50	0.0604112196419635
2135	1	0.04661046134551583
2135	2	0.05016019695702312
2135	3	0.021084053753533283
2135	4	0.015292956190506857
2135	5	-0.018538350041325202
2135	6	-6.565280783377148E-4
2135	7	0.029558018936278074
2135	8	4.420272644054535E-4
2135	9	0.049590018150773574
2135	10	0.04940568879181484
2135	11	0.027931159007110296
2135	12	0.0150626577483024
2135	13	0.01421225309871943
2135	14	0.03927058548615747
2135	15	0.038078334500838196
2135	16	0.04765786030504415
2135	17	0.048569866222166524
2135	18	0.04560211092901767
2135	19	0.05190103306586025
2135	20	0.08205923868940346
2135	21	0.028104139623764013
2135	22	0.06213911350766921
2135	23	0.06879013543782264
2135	24	0.07017522662298603
2135	25	0.06340474912479976
2135	26	0.03342523870642111
2135	27	0.04358979545094144
2135	28	0.04495510252775148
2135	29	0.03797232329021227
2135	30	0.04435644170281705
2135	31	0.029671702526592014
2135	32	0.06853165143079565
2135	33	0.0795569974104069
2135	34	0.03353621798575546
2135	35	0.059282769754645415
2135	36	0.056920077987420825
2135	37	0.08173370786306577
2135	38	0.04500902930749362
2135	39	0.07484334821075578
2135	40	0.08762727107044554
2135	41	0.03845422490034878
2135	42	0.06693998928890466
2135	43	0.04032236215134333
2135	44	0.038063519926090805
2135	45	0.024467570676769412
2135	46	0.11631013147179203
2135	47	0.10374595343506599
2135	48	0.08816492430851497
2135	49	0.10492437335098259
2135	50	0.10711579777576219
2136	1	-0.04265258003960071
2136	2	-0.0022733461333004357
2136	3	0.029950959204299465
2136	4	0.027177910700295627
2136	5	0.0353929219608915
2136	6	0.022595743569254978
2136	7	-0.03362029773081332
2136	8	0.022507094228359392
2136	9	0.024208098284020707
2136	10	0.05596231344502911
2136	11	0.031929573739731154
2136	12	0.009675760586894455
2136	13	-0.007494982396572425
2136	14	0.029868516819867352
2136	15	0.024527958920479875
2136	16	0.036288920819778525
2136	17	0.016474775463557023
2136	18	0.026705797314875213
2136	19	0.026008839076574475
2136	20	0.06768078477807649
2136	21	0.043221360421824784
2136	22	0.060015230516356155
2136	23	0.04315918242840411
2136	24	0.05286409805064807
2136	25	0.04085222943356115
2136	26	0.07507456384468014
2136	27	0.03653854194295292
2136	28	0.06936915459716175
2136	29	0.07043191454442876
2136	30	0.03366151180473054
2136	31	0.08533641443484896
2136	32	0.01747348381099556
2136	33	0.06747814898833582
2136	34	0.09156044061018065
2136	35	0.04908228533179937
2136	36	0.014946309553302228
2136	37	0.015173679012157493
2136	38	0.02864785160404182
2136	39	0.06242115343159327
2136	40	0.06813176110323838
2136	41	0.06080284526766633
2136	42	0.037147041393446045
2136	43	0.05264255113196015
2136	44	0.022310527915053058
2136	45	0.05986025948764251
2136	46	0.08028300001392097
2136	47	0.04549993139924169
2136	48	0.033098824932778825
2136	49	0.08259391317068321
2136	50	0.07551938144887771
2137	1	-0.01996400214854077
2137	2	0.020344717199080264
2137	3	0.04735136252303107
2137	4	0.055996095117869515
2137	5	0.041917459425462766
2137	6	0.029278012130831144
2137	7	0.01429464707003092
2137	8	0.03507243192472487
2137	9	0.040062848977129306
2137	10	0.035434488513139684
2137	11	0.0503200133168491
2137	12	0.042823774230299705
2137	13	0.02484748768248579
2137	14	0.026370594967374927
2137	15	0.027311663758041504
2137	16	-0.029266658704379722
2137	17	0.03487823550371161
2137	18	0.01508675594221387
2137	19	0.03338348957942827
2137	20	0.022877210494321787
2137	21	0.019305315667750733
2137	22	0.054571403115019734
2137	23	0.021430006929932688
2137	24	0.06510386927170231
2137	25	0.019320239556741114
2137	26	0.06390734268181575
2137	27	0.0600298197954956
2137	28	0.06664531988270994
2137	29	0.047782222178291534
2137	30	0.06592917540159249
2137	31	0.031124196614641164
2137	32	0.051360810009114743
2137	33	0.06199770926948389
2137	34	0.04394428905639103
2137	35	0.052457373961644294
2137	36	0.04808429335528075
2137	37	0.03498137547327218
2137	38	0.025591427012940926
2137	39	0.07884629680530963
2137	40	0.08472819153878675
2137	41	0.07847673600105054
2137	42	0.028889486626148653
2137	43	0.07337968142616802
2137	44	-0.014241510064557872
2137	45	0.036770113879235566
2137	46	0.07257614020823411
2137	47	0.05208689460056348
2137	48	0.04758404865336985
2137	49	0.10289086099763267
2137	50	0.07006672547944959
2138	1	-0.010119292669408253
2138	2	0.03728368407310256
2138	3	0.02516791960417919
2138	4	0.038079793752821445
2138	5	0.05079775670903075
2138	6	0.010832051579768631
2138	7	-0.006710313674282986
2138	8	0.04879226680559867
2138	9	0.03605797116720311
2138	10	0.046784048266417244
2138	11	0.021760228283618233
2138	12	0.02686884887921792
2138	13	0.029907525467436358
2138	14	0.03995168138228422
2138	15	0.01711640206263354
2138	16	0.05947158122396701
2138	17	0.053877283327565806
2138	18	0.024723636759865997
2138	19	0.03828961642823714
2138	20	0.05833015781207962
2138	21	0.0349910850738695
2138	22	0.0305844553192145
2138	23	0.056991215866595724
2138	24	0.050537213920861745
2138	25	0.054296448850116974
2138	26	0.04706577339352691
2138	27	0.03580600434654002
2138	28	0.07303184257924045
2138	29	0.046990711459152124
2138	30	0.05886942321077271
2138	31	0.0477184543366036
2138	32	0.06754458304829569
2138	33	0.03136835452976783
2138	34	0.05333921425606292
2138	35	0.0698087902656539
2138	36	0.053555349929048646
2138	37	0.04628498163636152
2138	38	0.059845335121949006
2138	39	0.046693140332095595
2138	40	0.04973214029917017
2138	41	0.07256653725715267
2138	42	0.0609329680535069
2138	43	0.06772420752873387
2138	44	0.05079331328153813
2138	45	0.0476656630296759
2138	46	0.05283438537178142
2138	47	0.0474820919542438
2138	48	0.1075160266391606
2138	49	0.06932205554151949
2138	50	0.08193985802921588
2139	1	0.011943933545971674
2139	2	0.03971922286960705
2139	3	0.034050873576369156
2139	4	0.031547485327827474
2139	5	0.011797471682299943
2139	6	0.013388545081724601
2139	7	-0.02832595349944711
2139	8	9.397079379525053E-4
2139	9	0.01906338954231046
2139	10	0.009973195154834968
2139	11	0.06779319320477128
2139	12	0.016803539899285624
2139	13	0.018750634153143153
2139	14	0.02293109110168956
2139	15	0.01624157489737854
2139	16	0.024273123907740057
2139	17	0.03261421202390835
2139	18	0.03449820777915136
2139	19	0.040147683094396314
2139	20	0.05039188073160972
2139	21	0.05553701491187013
2139	22	0.06692133853627524
2139	23	0.047092045909032265
2139	24	0.06184555426927574
2139	25	0.04500707928336567
2139	26	0.019607347818670462
2139	27	0.025460393858622865
2139	28	0.03416957227174322
2139	29	0.047933774046079236
2139	30	0.014301325902501105
2139	31	0.07018681174560726
2139	32	0.02753422325194066
2139	33	0.09203422506369208
2139	34	0.05284169515756787
2139	35	0.0545744171143383
2139	36	0.0706546482251369
2139	37	0.047299645405594504
2139	38	0.03339775347455998
2139	39	0.09783538825242033
2139	40	0.09619218058008272
2139	41	0.0704908943690512
2139	42	0.01190818296763041
2139	43	0.08786566598081436
2139	44	0.06282517447229452
2139	45	0.0321502794477837
2139	46	0.030458322271343263
2139	47	0.11010592237177264
2139	48	0.06354132719887673
2139	49	0.13669765419572855
2139	50	0.10827443278115823
2140	1	0.011987780823169203
2140	2	0.01634302283742528
2140	3	0.061491484637357985
2140	4	0.019715299099978267
2140	5	0.04751447260041175
2140	6	0.028214603157458384
2140	7	0.008354702802172653
2140	8	0.03543591549240688
2140	9	9.716303215867583E-4
2140	10	0.015585874694565405
2140	11	0.056342352440779564
2140	12	0.01789466021968167
2140	13	0.031977580025944974
2140	14	0.03559651963330168
2140	15	0.05023169536690375
2140	16	0.04815039511941421
2140	17	0.019027912189457652
2140	18	0.060465856312745814
2140	19	0.042471234233047994
2140	20	0.07678619653934504
2140	21	0.04561126331262244
2140	22	0.054997504121807594
2140	23	0.09686321037730039
2140	24	0.05958867012303415
2140	25	0.06013766491210504
2140	26	0.052741999960360886
2140	27	0.03846526323037125
2140	28	0.042031640491480005
2140	29	0.06733466935154553
2140	30	0.061815844439635725
2140	31	0.06123194184996805
2140	32	0.07525359386013264
2140	33	0.07086270082708523
2140	34	0.03135165884815194
2140	35	0.08189950307851035
2140	36	0.07640011514757106
2140	37	0.0101429951433758
2140	38	0.04598709628363906
2140	39	0.056141164806049915
2140	40	0.07563568714023461
2140	41	0.06468763812208778
2140	42	0.0470825695601107
2140	43	0.10956508321837788
2140	44	0.06695635267312383
2140	45	0.06301643491811149
2140	46	0.058138156704970356
2140	47	0.06894634966439384
2140	48	0.06824161700178166
2140	49	0.08885227887235914
2140	50	0.07118644017718623
2141	1	0.016130969392470718
2141	2	0.03354596570637369
2141	3	0.03804363193673055
2141	4	0.011841676083811592
2141	5	-0.016663433913329584
2141	6	-0.01288057314911839
2141	7	-0.004516954191018385
2141	8	0.0233558414832018
2141	9	0.017185488678386207
2141	10	0.0017582355347158796
2141	11	0.016644648260282224
2141	12	0.05047749877951446
2141	13	0.0355085471423493
2141	14	0.03886240685954334
2141	15	0.0302154512565167
2141	16	0.03889101571758147
2141	17	0.04697143707608831
2141	18	0.023582837158755865
2141	19	0.03895767246635273
2141	20	0.0242952660965301
2141	21	0.049176621855359315
2141	22	0.041074792951405925
2141	23	0.03663479746295906
2141	24	0.0445939953693113
2141	25	0.015088743429956253
2141	26	0.03036605567554318
2141	27	0.053322563526130295
2141	28	0.06136744484383172
2141	29	0.03570280466782805
2141	30	0.02302298674042902
2141	31	0.0660056564522904
2141	32	0.050123606515782626
2141	33	0.09967607208712082
2141	34	0.03266958310126
2141	35	0.05067866577412872
2141	36	0.05273349752114598
2141	37	0.06619952870489243
2141	38	0.02482380376859794
2141	39	0.09863525862748901
2141	40	0.029222316804066395
2141	41	0.053709274018125086
2141	42	0.009471771406936114
2141	43	0.04150246079661457
2141	44	-0.02662147894961464
2141	45	0.04171554727506788
2141	46	0.04879555527392654
2141	47	0.07993486642929071
2141	48	0.061950713096749155
2141	49	0.022504459455397807
2141	50	0.07042276919536761
2142	1	-0.030559049509903957
2142	2	0.011459814021876014
2142	3	0.021227904740861447
2142	4	0.018764640737259697
2142	5	-0.00957305356811844
2142	6	-0.0363911632887195
2142	7	-0.05204582270935276
2142	8	-0.002825404713725277
2142	9	0.0152883129414505
2142	10	0.008474906310432573
2142	11	-3.8675866020554395E-4
2142	12	0.0022671380382988104
2142	13	0.013332856481198974
2142	14	0.007018092309650115
2142	15	0.013992810920967713
2142	16	-0.007716366944123365
2142	17	0.04358839827150973
2142	18	-0.01226860014378417
2142	19	0.03260673462232688
2142	20	0.03397040872555834
2142	21	-0.0026832109893817346
2142	22	0.024816194818171766
2142	23	0.01701831132441356
2142	24	0.036114604305637954
2142	25	0.051038744526593405
2142	26	0.0567367908860561
2142	27	0.04055029720169756
2142	28	0.009680581848648728
2142	29	0.024459163649147797
2142	30	0.012819277714086752
2142	31	0.06620022008838333
2142	32	0.015463156659777155
2142	33	0.0753362809123388
2142	34	0.02912365111879467
2142	35	0.04308169038326781
2142	36	0.02767934482704959
2142	37	0.02028458030603275
2142	38	0.022554846708480625
2142	39	0.02080331209199926
2142	40	0.04976617458969912
2142	41	0.017348311176476727
2142	42	-0.04530449219324595
2142	43	0.05406369209074313
2142	44	0.016869595849051677
2142	45	-0.019422282030809868
2142	46	0.012308279896764418
2142	47	0.08837116270355949
2142	48	0.047069665523430615
2142	49	0.05915267404192548
2142	50	0.049535158097569365
2143	1	0.008357534016219859
2143	2	-0.0804713820800842
2143	3	-0.016353460266053332
2143	4	0.015084391652656848
2143	5	-0.007776053460553101
2143	6	-0.04282916752784871
2143	7	-0.014823097617004066
2143	8	-0.03261507060184954
2143	9	0.0018022290757642168
2143	10	0.01733327129564799
2143	11	0.0012455469929051333
2143	12	-0.0021982824974244863
2143	13	0.013748797120463507
2143	14	-0.0032726467493802147
2143	15	0.0057582793327100035
2143	16	0.019161430998735796
2143	17	0.032530864399333836
2143	18	0.01286100815460145
2143	19	0.004857532979308132
2143	20	0.023095015202621028
2143	21	-0.004888437093960363
2143	22	0.04531829753140926
2143	23	0.018363732007870226
2143	24	0.017313800431601578
2143	25	0.04626057211657297
2143	26	0.015406429221222595
2143	27	0.01789847318048743
2143	28	0.0045606309342716145
2143	29	0.0071366209658449975
2143	30	-4.4631696664509946E-4
2143	31	0.004774279038223028
2143	32	-0.0016955207430626729
2143	33	0.051710917052233185
2143	34	0.0350859818733511
2143	35	0.02618494609157551
2143	36	0.056141531768851394
2143	37	-0.003607745263870754
2143	38	-0.03724210907798664
2143	39	0.031186161486580488
2143	40	-0.018811274001286904
2143	41	0.014088016561167649
2143	42	0.01871582995654819
2143	43	0.006480025156463398
2143	44	-0.010247692105629369
2143	45	-0.020833028328958392
2143	46	-1.5529023283988863E-4
2143	47	0.0256012257087761
2143	48	0.03622611763747585
2143	49	0.036193608737086436
2143	50	0.03121515418254006
2144	1	0.04854238383928333
2144	2	0.018122003032246425
2144	3	0.003469317759076773
2144	4	0.07701471401590254
2144	5	0.004865032240147116
2144	6	-5.218070892638593E-4
2144	7	0.04653055492763514
2144	8	0.03494999241391383
2144	9	-0.00882966080531844
2144	10	0.003721161617988855
2144	11	0.03623818736280526
2144	12	-0.0071931933405764426
2144	13	0.01848438703932942
2144	14	0.01974046263667617
2144	15	0.05133522679613378
2144	16	-0.012442845594264895
2144	17	0.0026128729630841008
2144	18	0.018247609643822216
2144	19	0.023137232608021918
2144	20	-0.004201012702793605
2144	21	0.011250214539117565
2144	22	0.026346417415453516
2144	23	0.06027013126194447
2144	24	0.038708278982085176
2144	25	0.03663816633179806
2144	26	-0.009485378669296551
2144	27	0.02247742787490381
2144	28	0.029950591406382898
2144	29	4.2711983378751484E-4
2144	30	-0.0059507044774633755
2144	31	0.052370944211411086
2144	32	0.024402702026605994
2144	33	0.05650564674031955
2144	34	0.040392893329894264
2144	35	0.024780309337735673
2144	36	0.02954203173506187
2144	37	0.05026814735885665
2144	38	0.049275498174438326
2144	39	0.016709647803764938
2144	40	0.028390442760105827
2144	41	0.06715959408992944
2144	42	-0.009738354458413312
2144	43	0.035571666987983974
2144	44	0.0020636827505811084
2144	45	0.02452846206176673
2144	46	0.04832970989179586
2144	47	0.1107444504538293
2144	48	0.06315504571396247
2144	49	0.04529757691902603
2144	50	0.007054120905976902
2145	1	0.017720648167269815
2145	2	0.008519802420714484
2145	3	0.060986762170657016
2145	4	0.012738731474513543
2145	5	-0.011107916215550517
2145	6	-0.021046507759557187
2145	7	0.00657486256726969
2145	8	-0.0027382747893653914
2145	9	0.01598013469911308
2145	10	0.03171103036783762
2145	11	0.04224867913938368
2145	12	0.016959404218603424
2145	13	0.02900326803387543
2145	14	0.045597763725481855
2145	15	0.031768354400796284
2145	16	0.042673518689198886
2145	17	0.011306114862613015
2145	18	0.0029104992943373986
2145	19	0.04080929899867414
2145	20	0.034417186228537844
2145	21	0.028305375429177104
2145	22	0.015437145594034973
2145	23	0.019565811158472002
2145	24	0.019718941177998772
2145	25	0.06378164602926262
2145	26	0.040623826731334134
2145	27	0.0767856334189645
2145	28	0.015263453684660533
2145	29	0.039754759536215545
2145	30	0.024806891597386027
2145	31	0.06167482018015136
2145	32	0.019419995718173766
2145	33	0.07365100717396444
2145	34	0.0328261188187966
2145	35	0.05733597516583444
2145	36	0.0274469752751898
2145	37	0.04441846118345438
2145	38	-0.0015348458607107318
2145	39	0.05449768206518968
2145	40	0.02218941500791516
2145	41	0.06955848268322029
2145	42	0.015798610973405403
2145	43	0.07757517348992593
2145	44	0.007409257683825388
2145	45	0.02769626049379781
2145	46	0.0278362915094732
2145	47	0.09307647874865665
2145	48	0.059780937986253946
2145	49	0.04872820424679247
2145	50	0.04578792491709294
2146	1	-0.0806257159682886
2146	2	0.01586992659139952
2146	3	-0.02039084787498524
2146	4	0.013153658048807415
2146	5	-0.0034105684966050376
2146	6	-0.015476035987134651
2146	7	-0.007009641540491884
2146	8	0.01613435581495537
2146	9	-0.022315778779052664
2146	10	0.011513480665065856
2146	11	0.011713081227078703
2146	12	-0.002093269120337027
2146	13	0.02019160332525871
2146	14	0.01614844340627286
2146	15	0.019885714179771696
2146	16	-0.013770130426038918
2146	17	-0.003864659381449087
2146	18	0.008229337553082416
2146	19	-2.670417801553526E-4
2146	20	0.022224425226525568
2146	21	0.03081518203994449
2146	22	-0.008509309342478844
2146	23	0.04339975727285861
2146	24	0.03220013182652082
2146	25	0.01437442476031947
2146	26	0.013734214525875643
2146	27	0.021863591740931554
2146	28	0.006428219008725478
2146	29	0.024527960392319414
2146	30	-0.004419436723260617
2146	31	0.04198476162644482
2146	32	-0.0013493064204013194
2146	33	0.015886568304075865
2146	34	-1.2822456745453792E-4
2146	35	0.025429286441934096
2146	36	0.0211028536595137
2146	37	0.0423604311731367
2146	38	-0.008327465875922258
2146	39	0.05419382777713366
2146	40	0.01993617779611867
2146	41	0.028371368819023246
2146	42	-0.004769462778305922
2146	43	0.04971170516914469
2146	44	-0.014968412713052714
2146	45	-0.008755521867669813
2146	46	0.03010302435342993
2146	47	0.030056206634753835
2146	48	0.03260894891228361
2146	49	0.001978966500523427
2146	50	0.032836622786973635
2147	1	-0.028212152908082544
2147	2	-0.04106515949568035
2147	3	0.035898673731509234
2147	4	0.03316054387922662
2147	5	-0.037542328526470214
2147	6	-0.0558088312502818
2147	7	-0.04560162956164504
2147	8	-8.328834980062538E-4
2147	9	-0.011132805475845942
2147	10	0.021420862486976944
2147	11	0.009568643518534259
2147	12	-0.027581292870394236
2147	13	-0.0021251657224254927
2147	14	-0.015456660275489753
2147	15	-0.0039019104328019694
2147	16	-0.002226832672320711
2147	17	-0.0059945467696636
2147	18	-0.04617072142820433
2147	19	0.021579669190131767
2147	20	-0.010866668596811735
2147	21	0.020906934583813097
2147	22	-0.020416180946867257
2147	23	0.004637310356045532
2147	24	-0.02417019570606982
2147	25	-0.04000441122563103
2147	26	-0.04850738179920455
2147	27	-0.012138602664251152
2147	28	-0.031144886687336282
2147	29	-0.02271229960759058
2147	30	-0.04850574722671297
2147	31	-0.005190169164578151
2147	32	-0.053638349961232734
2147	33	0.005276279343398471
2147	34	-0.03864223165884795
2147	35	-0.03257809188201577
2147	36	-0.043595361165941426
2147	37	-0.04056121713549743
2147	38	-0.08719526406692069
2147	39	2.133910600150557E-4
2147	40	-0.028516603912393634
2147	41	-0.02958334229981574
2147	42	-0.063445679084289
2147	43	-0.024133175678400676
2147	44	-0.06957383640183679
2147	45	-0.07134504612556469
2147	46	-0.05077307701035494
2147	47	-0.019801485389848494
2147	48	-0.05701927997077405
2147	49	-0.07227235111371755
2147	50	-0.1446528792270172
2148	1	-0.0591572774488327
2148	2	-0.022102739315862152
2148	3	0.0034571348080802977
2148	4	0.014521981461342648
2148	5	-0.039244029827237625
2148	6	-0.021802551527073888
2148	7	-0.021817001347088194
2148	8	0.002719481423625325
2148	9	-0.004457386658089035
2148	10	0.015405116456761903
2148	11	-0.0019724595601644523
2148	12	-0.01852073364228346
2148	13	-0.00759749996292669
2148	14	-0.018486894006862542
2148	15	0.00406333342470333
2148	16	-0.030810899702636618
2148	17	0.0031908398191546894
2148	18	-0.010639474342774236
2148	19	-0.012852764690883589
2148	20	-0.019995438866978077
2148	21	-0.017724746791124346
2148	22	-0.0026041222300534628
2148	23	0.01187786195796292
2148	24	-0.0034513742582547025
2148	25	0.012594020129576222
2148	26	-0.03669376004125269
2148	27	-0.0011531664566533095
2148	28	-0.049949516948807116
2148	29	-0.009381857091469215
2148	30	-0.05638978299601405
2148	31	-1.7621342681906071E-4
2148	32	-0.10174913653494144
2148	33	-0.021710681840936275
2148	34	-0.07397961770804784
2148	35	-0.03383229464094484
2148	36	-0.01188919278715872
2148	37	-0.04935059247050333
2148	38	-0.0328742156968147
2148	39	-0.03633817761431857
2148	40	-0.04401326174579623
2148	41	-0.03230122200583452
2148	42	-0.06186497994545448
2148	43	-0.020782784628742945
2148	44	-0.04858453456730416
2148	45	-0.04706664834655783
2148	46	-0.03749585522201926
2148	47	-0.009081035653025538
2148	48	-0.05079023924367476
2148	49	-0.032089842419480874
2148	50	-0.05627641730907129
2149	1	-0.06399420462778238
2149	2	-0.018719412092103482
2149	3	-0.015899374775337094
2149	4	0.011186658202028354
2149	5	-0.030744738359970825
2149	6	-0.023055436132054297
2149	7	-0.044012162444971636
2149	8	0.0224119905983855
2149	9	-0.02081530331963677
2149	10	-0.0064085013108012845
2149	11	-0.01383652471565
2149	12	-0.026298531371779177
2149	13	9.351439390741234E-4
2149	14	-0.01050553866743087
2149	15	-0.04470787781845331
2149	16	-0.031860979502269515
2149	17	-0.028664683350889675
2149	18	-0.02823134426347451
2149	19	-0.04289970956628508
2149	20	-0.025320260389634086
2149	21	0.015503825304428176
2149	22	-0.022438928367989774
2149	23	0.016890628143961806
2149	24	-4.193692968001983E-4
2149	25	0.02972243369593741
2149	26	-0.03903286563674868
2149	27	-0.01491243875406667
2149	28	-0.04521172718815336
2149	29	-0.029756701024140852
2149	30	-0.0902956220290676
2149	31	-0.05900201605003019
2149	32	-0.08110560237683728
2149	33	-0.021068625883167158
2149	34	-0.05348584285287927
2149	35	-0.04187027740587013
2149	36	-0.0438797852454087
2149	37	-0.01400718765680864
2149	38	-0.07662689081654861
2149	39	-0.03677521071531942
2149	40	-0.03423280669119322
2149	41	-0.007003327045524088
2149	42	-0.0829950455142594
2149	43	-0.04630548562477799
2149	44	-0.07093963848057427
2149	45	-0.08865420396480772
2149	46	-0.06755942374987
2149	47	-0.055525064148426395
2149	48	-0.11246773698805157
2149	49	-0.1037041936571299
2149	50	-0.16489894814404238
2150	1	-0.059760619034740614
2150	2	-0.052281009566712555
2150	3	-0.016120995677070482
2150	4	-0.006876599623986124
2150	5	-0.01653950763969192
2150	6	-0.037700946146600245
2150	7	-0.05396352064029486
2150	8	-0.058516758804778135
2150	9	-0.003355148019544174
2150	10	-0.02618242240187385
2150	11	-0.038940647130282
2150	12	-0.05149246231425764
2150	13	-0.04587491843410163
2150	14	-0.014154612444144732
2150	15	-0.024641368254272322
2150	16	-0.013234827992391729
2150	17	-0.04105066059079121
2150	18	-0.049949825730514874
2150	19	-0.008552839709579985
2150	20	-0.028444322781105313
2150	21	-0.013584269899631352
2150	22	-0.03081755355000837
2150	23	-0.010885410397037276
2150	24	-0.014528014126156563
2150	25	-0.042561968783758175
2150	26	-0.052364632173691916
2150	27	-0.04016043901754074
2150	28	-0.06765511273870572
2150	29	-0.12363730361661851
2150	30	-0.06568496483936315
2150	31	-0.08860965295735923
2150	32	-0.10618237920392204
2150	33	-0.03981709920076071
2150	34	-0.10782588394240378
2150	35	-0.09715180843800653
2150	36	-0.07937231734108963
2150	37	-0.1325303586210751
2150	38	-0.14549476755511392
2150	39	-0.08649025091509799
2150	40	-0.09202668006447112
2150	41	-0.12910584604179576
2150	42	-0.16729508053697373
2150	43	-0.13798975218956144
2150	44	-0.1611186417916599
2150	45	-0.15687465155108526
2150	46	-0.1392030615470361
2150	47	-0.14519741347097437
2150	48	-0.21332486343641932
2150	49	-0.1512208610453456
2150	50	-0.23599562715127576
2151	1	-0.1852991783646658
2151	2	-0.030854743197785695
2151	3	-0.07881981924605697
2151	4	-0.0365475302830518
2151	5	-0.06312529495792063
2151	6	-0.04459036414588269
2151	7	-0.07606468304183522
2151	8	-0.056252599900155076
2151	9	-0.04524820292677845
2151	10	-0.009333046751621055
2151	11	-0.040934424161847005
2151	12	-0.07797372773097067
2151	13	-0.05204807918967447
2151	14	-0.017442116646549266
2151	15	-0.04671597918238746
2151	16	-0.09245845154658383
2151	17	-0.08124169029859729
2151	18	-0.08577155482003462
2151	19	-0.0529265294644361
2151	20	-0.10280832977039012
2151	21	-0.07120171339195736
2151	22	-0.04478996531919677
2151	23	-0.0619470186027371
2151	24	-0.0818035163050439
2151	25	-0.10421211520699103
2151	26	-0.12271734028004744
2151	27	-0.10268728403436
2151	28	-0.11651991036345066
2151	29	-0.13548509754142657
2151	30	-0.18736055749779723
2151	31	-0.14239499160493096
2151	32	-0.14445840756408046
2151	33	-0.13544663577187066
2151	34	-0.16260858456283955
2151	35	-0.13853791201041332
2151	36	-0.17891912800536858
2151	37	-0.1400844384045783
2151	38	-0.21111113217131106
2151	39	-0.15445519751595782
2151	40	-0.1850092279059865
2151	41	-0.20689968979671391
2151	42	-0.26311579529203044
2151	43	-0.20316330564938312
2151	44	-0.25250396131913533
2151	45	-0.24585394549248463
2151	46	-0.24938185106346822
2151	47	-0.19980994982679334
2151	48	-0.2769400196386229
2151	49	-0.285581812153211
2151	50	-0.39801112715150566
2152	1	-0.4105966056160426
2152	2	-0.16604486324855117
2152	3	-0.12570789301126695
2152	4	-0.10849726083938549
2152	5	-0.14019648707049726
2152	6	-0.13795369565621485
2152	7	-0.13368333172468994
2152	8	-0.0956755863879124
2152	9	-0.10727577663335097
2152	10	-0.08068226222410857
2152	11	-0.10474455840179786
2152	12	-0.13773227927244847
2152	13	-0.059900727586885694
2152	14	-0.12298228703294001
2152	15	-0.09649103639780066
2152	16	-0.14201834862270601
2152	17	-0.1274499718158424
2152	18	-0.11436140827193952
2152	19	-0.12261818164581939
2152	20	-0.15597027231926575
2152	21	-0.12558541254397682
2152	22	-0.13006429739965597
2152	23	-0.12694282686985758
2152	24	-0.1888225788199165
2152	25	-0.1385682720033472
2152	26	-0.1552540121370356
2152	27	-0.20002295010768023
2152	28	-0.21160852893782334
2152	29	-0.1797055281171609
2152	30	-0.22967023714954138
2152	31	-0.20133511020426198
2152	32	-0.2506261767377751
2152	33	-0.2226216168161841
2152	34	-0.2463433546967977
2152	35	-0.2562775345686745
2152	36	-0.25237364422017805
2152	37	-0.2625106157183623
2152	38	-0.2802862200409493
2152	39	-0.3157928479858185
2152	40	-0.28699188272432963
2152	41	-0.3132724300637122
2152	42	-0.3219198857730845
2152	43	-0.304893788836587
2152	44	-0.38200113335087593
2152	45	-0.33083026974914986
2152	46	-0.33691341968886945
2152	47	-0.344428943369671
2152	48	-0.39585106317110785
2152	49	-0.38277268346468674
2152	50	-0.5231557187129994
2153	1	-0.018019229117754776
2153	2	-0.04131951748024676
2153	3	-0.023147568596051826
2153	4	-0.009711945479118356
2153	5	-0.003719574098617784
2153	6	-0.042222063711285784
2153	7	-0.04029626989076007
2153	8	-0.020804892511925743
2153	9	-0.018058717686194825
2153	10	-0.013465329230797352
2153	11	0.015276022496614416
2153	12	0.022934286328940345
2153	13	0.003053062891140712
2153	14	-0.028445041496432566
2153	15	-0.01332885597422262
2153	16	0.00545676597717204
2153	17	-0.009285946910011944
2153	18	-0.011058316132036339
2153	19	-0.017545504897157116
2153	20	-0.03521290426606072
2153	21	0.005590318076258427
2153	22	0.0030777587527097694
2153	23	-0.02078072396558639
2153	24	0.01798004995333713
2153	25	0.008484492517730757
2153	26	-0.03137663254885581
2153	27	-0.011622249056692624
2153	28	-0.014675028135059165
2153	29	0.010422167877479183
2153	30	-0.05045587335670376
2153	31	-0.027287834646188003
2153	32	-0.04840786941161923
2153	33	-0.01321613507720798
2153	34	-0.00808658938041873
2153	35	-0.003620292246502288
2153	36	-0.010840961591902953
2153	37	-0.023933144988085076
2153	38	-0.06692409855013892
2153	39	-0.05331840490076445
2153	40	-0.005561479582958384
2153	41	-0.01754576716969325
2153	42	-0.05715256110080702
2153	43	-0.038614407861373934
2153	44	-0.051795915253592284
2153	45	-0.0559751259323491
2153	46	-0.039258469573624666
2153	47	-0.015606306183094887
2153	48	-0.047171230425142596
2153	49	0.013785242553360888
